sentence_id,sentence,intent,departure,destination,intermediate
S004874,Je voyage de Thaon a Saint-Dié-des-Vosges,TRIP,Thaon,Saint-Dié-des-Vosges,
S003275,Un billlet de Lunel a Saint-Louis La Chaussée,TRIP,Lunel,Saint-Louis La Chaussée,
S008108,Mon ami Lyon va bien,NOT_TRIP,,,
S000200,De Angers Maitre Ecole a Bidos,TRIP,Angers Maître École,Bidos,
S005058,Ballan-Mire La Chaize-le-Vicomte,TRIP,Ballan-Miré,La Chaize-le-Vicomte,
S006561,Je voudrais aller de Hirson a Aiguebelle en passant par La Méaugon,TRIP,Hirson,Aiguebelle,La Méaugon
S003411,Billet Torfou-Sèvremine Monistrol-d'Allier,TRIP,Torfou-Sèvremoine,Monistrol-d'Allier,
S004108,Je pars de Liévin et je vais a Montgeroult - Courcelles,TRIP,Liévin,Montgeroult - Courcelles,
S007743,Bonsoir,NOT_TRIP,,,
S005411,Je veux me rendre a Vaucelles en partant de Fontenoy-sur-Moselle,TRIP,Fontenoy-sur-Moselle,Vaucelles,
S009448,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S007022,Salut,NOT_TRIP,,,
S004513,quel train de cordemais a grenoble universites - gieres ?,TRIP,Cordemais,Grenoble Universités - Gières,
S004520,Je voyage de Dardilly Le Jubin a Veynes Dévoluy,TRIP,Dardilly Le Jubin,Veynes Dévoluy,
S007112,aide moi,NOT_TRIP,,,
S005543,Train de Corseul - Languenan a Hoffen,TRIP,Corseul - Languenan,Hoffen,
S000190,"bonjour, je voudrais aller de merenvielle a agen",TRIP,Mérenvielle,Agen,
S009403,Como llego a Marsella,NOT_FRENCH,,,
S004463,j'aimerais un billet de carcassonne a aubagne,TRIP,Carcassonne,Aubagne,
S002881,Un tran de Foëcy a Conflans - Jarny,TRIP,Foëcy,Conflans - Jarny,
S006342,train de angers saint-laud a guérard - la celle-sur-morin passant par langon,TRIP,Angers Saint-Laud,Guérard - La Celle-sur-Morin,Langon
S009897,!!!,UNKNOWN,,,
S003877,Un billet de Maisse a Réding,TRIP,Maisse,Réding,
S007241,Aujourd'hui,NOT_TRIP,,,
S002190,Je dois aller de Gestel a Le Havre,TRIP,Gestel,Le Havre,
S001421,"Bonjour, je voudrais aller de Chagny a Epinay - Villetaneuse T11",TRIP,Chagny,Épinay - Villetaneuse T11,
S006244,je veux passer par regny pour aller de dol-de-bretagne a cantin,TRIP,Dol-de-Bretagne,Cantin,Régny
S006072,de saint-quentin-fallavier a cleres en passant par villefranque,TRIP,Saint-Quentin-Fallavier,Clères,Villefranque
S002180,aller de anizy - pinon a mesves - bulcy,TRIP,Anizy - Pinon,Mesves - Bulcy,
S009700,qwerty,UNKNOWN,,,
S000593,Chabenet Bonneval,TRIP,Chabenet,Bonneval,
S002969,je voudrais aller de beuvrages a mauzé-sur-le-mignon,TRIP,Beuvrages,Mauzé-sur-le-Mignon,
S007841,Il fait beau aujourd'hui,NOT_TRIP,,,
S008635,Wie komme ich nach Bordeaux,NOT_FRENCH,,,
S003507,Je veux aller de Vincelles a La Ciotat - Ceyreste,TRIP,Vincelles,La Ciotat - Ceyreste,
S006794,Aller de Krimmeri Meinau a Massy TGV avec un arret a Châteauroux,TRIP,Krimmeri Meinau,Massy TGV,Châteauroux
S007983,Demain,NOT_TRIP,,,
S009793,!!!,UNKNOWN,,,
S001535,Direction Marlieux - Chatillon au depart de Viroflay Rive Gauche,TRIP,Viroflay Rive Gauche,Marlieux - Châtillon,
S001076,Aller de Provins a L'Aiguille,TRIP,Provins,L'Aiguille,
S004074,Liévin Les Sables-d'Olonne,TRIP,Liévin,Les Sables-d'Olonne,
S002105,Prendre le train de Liancourt-Saint-Pierre a Saales,TRIP,Liancourt-Saint-Pierre,Saales,
S006682,millau chemilly - appoigny via fontpédrouse,TRIP,Millau,Chemilly - Appoigny,Fontpédrouse
S001824,J'aimerais aller de Le Soler a Kalhausen,TRIP,Le Soler,Kalhausen,
S008169,Qu'est-ce que tu peux faire,NOT_TRIP,,,
S007205,Je voudrais,NOT_TRIP,,,
S008778,Ein Zug nach Marseille bitte,NOT_FRENCH,,,
S006806,de drefféac vers villeneuve-le-roi avec correspondance a volvic,TRIP,Drefféac,Villeneuve-le-Roi,Volvic
S008836,Como llego a Marsella,NOT_FRENCH,,,
S006320,je veux passer par thiennes pour aller de vaucelles a houdemont,TRIP,Vaucelles,Houdemont,Thiennes
S003371,je voudrais prendre un train de gan a cormery,TRIP,Gan,Cormery,
S002882,je voudrais aller de bischoffsheim a boves,TRIP,Bischoffsheim,Boves,
S001819,Quele train pour aller de Farbus a Velars-sur-Ouche,TRIP,Farbus,Velars-sur-Ouche,
S002602,Je vais de Châteaubourg a Cuers - Pierrefeu,TRIP,Châteaubourg,Cuers - Pierrefeu,
S006529,Chevrières puis Campagnac - Saint-Geniez puis Caudrot,TRIP,Chevrières,Caudrot,Campagnac - Saint-Geniez
S006347,aller de saint-remy-en-l'eau a vias avec un arret a fellering,TRIP,Saint-Remy-en-l'Eau,Vias,Fellering
S005559,me rendre de sainte-colombe septveilles a avignon tgv,TRIP,Sainte-Colombe Septveilles,Avignon TGV,
S000541,ce soir je vais de marmagne sous creusot a nantiat,TRIP,Marmagne sous Creusot,Nantiat,
S006788,Je voudrais aller de Drusenheim a Berlaimont en passant par Saint-Pierre-la-Cour,TRIP,Drusenheim,Berlaimont,Saint-Pierre-la-Cour
S007992,la sncf c'est pas mal,NOT_TRIP,,,
S006086,Saint-Martin d'Étampues puis Thiers puis Vfaiincourt-Viéville,TRIP,Saint-Martin d'Étampes,Vraincourt-Viéville,Thiers
S007198,La SNCF c'est pas mal,NOT_TRIP,,,
S004022,aller de coron de mericourt a saint-mathurin-sur-loire,TRIP,Coron de Méricourt,Saint-Mathurin-sur-Loire,
S000591,Un train de Cap-d'Ail a Provenchères-sur-Fave,TRIP,Cap-d'Ail,Provenchères-sur-Fave,
S001153,Je veux prendre le trin de Puteaux a Reignac-sur-Indre,TRIP,Puteaux,Reignac-sur-Indre,
S009535,test test test,UNKNOWN,,,
S000364,je voudrais me rendre a barentin depuis la jonchere-saint-maurice,TRIP,La Jonchère-Saint-Maurice,Barentin,
S004898,Depart Albertville arrivee Notre-Dame de Briançon,TRIP,Albertville,Notre-Dame de Briançon,
S007741,Un train,NOT_TRIP,,,
S004426,Est-ce qu'il y a un train de Bauvin - Provin a Magalas,TRIP,Bauvin - Provin,Magalas,
S000848,Je veux prendre le train de L'Argentière Les Écrins a Vendôme - Villiers-sur-Loir TGV,TRIP,L'Argentière Les Écrins,Vendôme - Villiers-sur-Loir TGV,
S008959,I want to go from Paris to Lyon,NOT_FRENCH,,,
S001079,Un train de Sarcelles - Saint-Brice a Le Grau-du-Roi pour demain,TRIP,Sarcelles - Saint-Brice,Le Grau-du-Roi,
S005552,Je pars de Saint-Bonnet-de-Rochefort et je vais a Brétigny-sur-Orge,TRIP,Saint-Bonnet-de-Rochefort,Brétigny-sur-Orge,
S001328,saint-hilaire - saint-nazaire vers grésy-sur-isère,TRIP,Saint-Hilaire - Saint-Nazaire,Grésy-sur-Isère,
S003240,Demain je pars de Poouilly-sur-Loire pour Bondy,TRIP,Pouilly-sur-Loire,Bondy,
S003485,Je voudrais prendre un train de Firminy a Druye,TRIP,Firminy,Druye,
S009357,Vorrei andare da Parigi a Lione,NOT_FRENCH,,,
S009774,!!!,UNKNOWN,,,
S003711,Femaft de Nonatbarrey arrivee a Lorient Bretagne Sud,TRIP,Montbarrey,Lorient Bretagne Sud,
S003951,Je voudrais me rendre a La Rivière-Drugeon depuis Le Coteau,TRIP,Le Coteau,La Rivière-Drugeon,
S003844,Prendre le train de Riedseltz a Selles-Saint-Denis,TRIP,Riedseltz,Selles-Saint-Denis,
S007944,hey,NOT_TRIP,,,
S006373,Montreuil sur Mer Montpon-Menesterol via Carhaix-Plouguer,TRIP,Montreuil sur Mer,Montpon-Ménestérol,Carhaix-Plouguer
S008717,Je want to go Lyon,NOT_FRENCH,,,
S004354,je souhaite aller de mandelieu-la-napoule a venerque - vernet,TRIP,Mandelieu-la-Napoule,Venerque - Vernet,
S008252,Qu'est-ce que ttu peux fzire,NOT_TRIP,,,
S005744,Je voudrais prendre un train de Chantenay-Saint-Imbert a Pont-l'Évêque,TRIP,Chantenay-Saint-Imbert,Pont-l'Évêque,
S006956,Aller de Rully a Vesoul avec un arret a Thourotte,TRIP,Rully,Vesoul,Thourotte
S006912,Je voudrais aller de Sotteville-lès-Rouen a Cormeilles-en-Parisis en passant par Breuillet Village,TRIP,Sotteville-lès-Rouen,Cormeilles-en-Parisis,Breuillet Village
S005277,je vais de azerailles a saint-denis-des-murs,TRIP,Azerailles,Saint-Denis-des-Murs,
S002054,Je voudrais aller de Romorantin-Lanthenay a Pointe de Grave,TRIP,Romorantin-Lanthenay,Pointe de Grave,
S007989,Qu'est-ce que tu peux faire,NOT_TRIP,,,
S007985,Nancy est ma soeur,NOT_TRIP,,,
S003500,depart chindrieux arrivee saint-marcellin,TRIP,Chindrieux,Saint-Marcellin,
S006849,Je voudrais aller de Magnette a Sarreguemines en passant par La Coquille,TRIP,Magnette,Sarreguemines,La Coquille
S009937,asdfghjkl,UNKNOWN,,,
S000091,j'aimerais un billet de wacquemoulin a meru,TRIP,Wacquemoulin,Méru,
S005071,je voyage de narbonne a crepy-en-valois,TRIP,Narbonne,Crépy-en-Valois,
S001900,Je veux me rendre a Druye en partant de Oloron-Sainte-Marie,TRIP,Oloron-Sainte-Marie,Druye,
S003016,Je dois aller de Couëron a Pont-de-Veyle demain,TRIP,Couëron,Pont-de-Veyle,
S002879,Est-ce qu'il y a un train de Saint-Pierre-le-Moûtier a Saint-Romain-le-Puy,TRIP,Saint-Pierre-le-Moûtier,Saint-Romain-le-Puy,
S001655,Je voudrais me renndre aa Saint-Féliu-d'Avall cepuuis Saint-Vlour - Chaudes-Zigurs,TRIP,Saint-Flour - Chaudes-Aigues,Saint-Féliu-d'Avall,
S000641,depart de janzé arrivee a savigny-sur-orge,TRIP,Janzé,Savigny-sur-Orge,
S009220,What is the best route,NOT_FRENCH,,,
S006651,je veux passer par champagne pour aller de mont-louis - la cabanasse a bourron-marlotte - grez,TRIP,Mont-Louis - La Cabanasse,Bourron-Marlotte - Grez,Champagné
S008721,Je want to go Lyon,NOT_FRENCH,,,
S004709,train de orgerus - behoust a saint-patrice,TRIP,Orgerus - Béhoust,Saint-Patrice,
S007313,Bonsoir,NOT_TRIP,,,
S009447,What is the best route,NOT_FRENCH,,,
S008510,Un biglietto per Marsiglia,NOT_FRENCH,,,
S002660,Ce soir je vais de Vif a Bourg-Madame,TRIP,Vif,Bourg-Madame,
S001744,y a-t-il un train de verzeille a chouzy-sur-cisse ?,TRIP,Verzeille,Chouzy-sur-Cisse,
S000853,Je voudrais me rendre a Garchizy depuis Malesherbes,TRIP,Malesherbes,Garchizy,
S004926,Neau direction Saujon,TRIP,Neau,Saujon,
S006780,Je voudrais aller de Gan a Savigny-le-Temple - Nandy en passant par Saint-Romain-le-Puy,TRIP,Gan,Savigny-le-Temple - Nandy,Saint-Romain-le-Puy
S004732,y a-t-il un train de gargan a dommartin - remiencourt ?,TRIP,Gargan,Dommartin - Remiencourt,
S001059,quel train pour aller de château-du-loir a cravant - bazarnes,TRIP,Château-du-Loir,Cravant - Bazarnes,
S007047,partir,NOT_TRIP,,,
S001471,Je dois aller de Habsheim a Tulle demain,TRIP,Habsheim,Tulle,
S000447,Un train de Baillargues a Pessac pour demain,TRIP,Baillargues,Pessac,
S006349,Pont-Sainte-Maxence puis Montbartier puis Pavilly,TRIP,Pont-Sainte-Maxence,Pavilly,Montbartier
S008544,Un biglietto per Marsiglia,NOT_FRENCH,,,
S002722,j'aimerais aller de montchanin a la bohalle,TRIP,Montchanin,La Bohalle,
S004879,Je souhaite aller de Saint-Mariens - Saint-Yzan a Brazey-en-Plaine,TRIP,Saint-Mariens - Saint-Yzan,Brazey-en-Plaine,
S001384,Un train de La Madeleine a Saint-Denis pour demain,TRIP,La Madeleine,Saint-Denis,
S004872,J'aimerais aller de Pont-à-Mousson a La Haie-Fouassière,TRIP,Pont-à-Mousson,La Haie-Fouassière,
S007635,Il fait beau aujourd'hui,NOT_TRIP,,,
S003915,Cernay (Val-d'Oise) puis Le Raincy - Villemomble - Montfermeil,TRIP,Cernay (Val-d'Oise),Le Raincy - Villemomble - Montfermeil,
S002697,Voyager de Guingamp vers Pezou,TRIP,Guingamp,Pezou,
S006139,De Buno - Gironville a Frépilalon en psssant par Tacoignières - Richebourg,TRIP,Buno - Gironville,Frépillon,Tacoignières - Richebourg
S008655,Un biglietto per Marsiglia,NOT_FRENCH,,,
S007194,C'est quoi ce service,NOT_TRIP,,,
S003992,La Baule Les Pins vers Plancoet,TRIP,La Baule Les Pins,Plancoët,
S000672,De Lutzelhouse jusqu'a Mulhouse Dornach,TRIP,Lutzelhouse,Mulhouse Dornach,
S008922,I want aller a Paris,NOT_FRENCH,,,
S002522,Partir de Baroncourt vers Moneteau - Gurgy,TRIP,Baroncourt,Monéteau - Gurgy,
S005267,Depart de Arles arrivee a Nice Pot Michel,TRIP,Arles,Nice Pont Michel,
S004093,Train de Wksches a Lamure-sur-Azergues,TRIP,Wisches,Lamure-sur-Azergues,
S000033,Partir de Paris Saint-Lazare pour Orchamps,TRIP,Paris Saint-Lazare,Orchamps,
S009245,I want to go from Paris to Lyon,NOT_FRENCH,,,
S009642,aaaaaaaa,UNKNOWN,,,
S005587,Y a-t-il un tran de Saint-Vincent le Château a Ustaritz Jatxou ?,TRIP,Saint-Vincent le Château,Ustaritz Jatxou,
S004615,Un train de Vierzon a Azay-le-Rideau pour demain,TRIP,Vierzon,Azay-le-Rideau,
S005042,Je voudrais me rendre a Corgoloin depuis Ustaritz Jatxou,TRIP,Ustaritz Jatxou,Corgoloin,
S002597,billet chaumont freinville sevran,TRIP,Chaumont,Freinville Sevran,
S006077,Lardy puis Sessenheim puis Lancerf,TRIP,Lardy,Lancerf,Sessenheim
S002437,Savy-Berlette direction Veauche - Saint-Galmier,TRIP,Savy-Berlette,Veauche - Saint-Galmier,
S003495,Je voudrais prendre un train de Château-Gaillard a Rosières-en-Santerre,TRIP,Château-Gaillard,Rosières-en-Santerre,
S003328,Voyage de Mutzig a Bigny,TRIP,Mutzig,Bigny,
S009039,Un biglietto per Marsiglia,NOT_FRENCH,,,
S009154,Can you help me,NOT_FRENCH,,,
S008912,I would like a train ticket,NOT_FRENCH,,,
S004503,comment aller de montmorillon a pringy,TRIP,Montmorillon,Pringy,
S008114,Il fait beau aujourd'hui,NOT_TRIP,,,
S007135,J'ai rencontre Marseille hier,NOT_TRIP,,,
S009910,test test test,UNKNOWN,,,
S005732,Depuis Freinville Sevran jusqu'a Pavilly,TRIP,Freinville Sevran,Pavilly,
S001619,Pourriez-vous me trouver un train de Hymont-Mattaincourt a La Grande-Paroisse,TRIP,Hymont-Mattaincourt,La Grande-Paroisse,
S007648,Voyage,NOT_TRIP,,,
S005637,Je dois aller dz Vetnon - Givefny a Saint-Avre - La Chambre demain,TRIP,Vernon - Giverny,Saint-Avre - La Chambre,
S001366,J'aimerais un billet de Gravigny Balizy a Strazeele,TRIP,Gravigny Balizy,Strazeele,
S008694,Book a ticket for me,NOT_FRENCH,,,
S004610,comment aller de poussay a boisleux-au-mont,TRIP,Poussay,Boisleux-au-Mont,
S004586,je veux prendre le train de vaumoise a illiers-combray,TRIP,Vaumoise,Illiers-Combray,
S009255,How do I get to Marseille,NOT_FRENCH,,,
S009258,How do I get to Marseille,NOT_FRENCH,,,
S001115,Comment aller de Gazinet Cestas a Thieux - Nantouillet ?,TRIP,Gazinet Cestas,Thieux - Nantouillet,
S005858,Je dois aler de Paris gar du Nord a Thonon-les-Bains,TRIP,Paris Gare du Nord,Thonon-les-Bains,
S006691,De Vincelles vers Herrlisheim-pres-Colmar avec correspondance a Arenc Euromediterranee,TRIP,Vincelles,Herrlisheim-près-Colmar,Arenc Euroméditerranée
S007060,Demain,NOT_TRIP,,,
S008026,Genial,NOT_TRIP,,,
S000140,je vais de pierre-buffiere a chedde,TRIP,Pierre-Buffière,Chedde,
S000858,direction cornil au depart de chèvremont,TRIP,Chèvremont,Cornil,
S007627,tu fais quoi,NOT_TRIP,,,
S007829,Demain,NOT_TRIP,,,
S007836,help,NOT_TRIP,,,
S000239,Je voudrais me rendre a Saint-Raphael Valescure depuis Montigny - Beauchamp,TRIP,Montigny - Beauchamp,Saint-Raphaël Valescure,
S007572,Bonjour,NOT_TRIP,,,
S003265,J'aimerais un bilet de Villaines-sous-Bois a Servoz,TRIP,Villaines-sous-Bois,Servoz,
S008173,Tu fais quoi,NOT_TRIP,,,
S002711,miniac-morvan - crouy-sur-ourcq,TRIP,Miniac-Morvan,Crouy-sur-Ourcq,
S008582,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S005783,Je me rends a Uchaud depuis Grenoble Universités - Gières,TRIP,Grenoble Universités - Gières,Uchaud,
S006649,Train de Reuilly a Vulaines-sur-Seine - Samoreau passant par Orry-la-Ville - Coye,TRIP,Reuilly,Vulaines-sur-Seine - Samoreau,Orry-la-Ville - Coye
S001799,Je veux aller de Selles-sur-Cher a Felletin,TRIP,Selles-sur-Cher,Felletin,
S000453,je veux prendre le train de la rochelle porte dauphine a pont-à-vendin,TRIP,La Rochelle Porte Dauphine,Pont-à-Vendin,
S006733,train de grigny centre a talence medoquine passant par aubigne-racan,TRIP,Grigny Centre,Talence Médoquine,Aubigné-Racan
S004590,Je voudrais prendre un train de Saint-Maurice-de-Beynost a Fresnoy-le-Grand,TRIP,Saint-Maurice-de-Beynost,Fresnoy-le-Grand,
S007519,Hey,NOT_TRIP,,,
S006596,je veux passer par orange pour aller de avenue du président kennedy maison de radio france a luzenac - garanou,TRIP,Avenue du Président Kennedy Maison de Radio France,Luzenac - Garanou,Orange
S008081,Il fait bbeau aujoued'hui,NOT_TRIP,,,
S007343,C'est quoi ce service,NOT_TRIP,,,
S004917,Je veux prendre le train de Malaunay - Le Houlme a L'Hermitage - Mordelles,TRIP,Malaunay - Le Houlme,L'Hermitage - Mordelles,
S004551,prendre le train de les aubrais a paris gare du nord,TRIP,Les Aubrais,Paris Gare du Nord,
S005090,voyage de villeperdue a servon-sur-vilaine,TRIP,Villeperdue,Servon-sur-Vilaine,
S001668,Y a-t-il un train de Crêches-sur-Saône a Dommartin - Remiencourt,TRIP,Crêches-sur-Saône,Dommartin - Remiencourt,
S007188,Aujourd'hui,NOT_TRIP,,,
S003539,Quel train pour aller de Gièvres a Corrèze,TRIP,Gièvres,Corrèze,
S007867,Genial,NOT_TRIP,,,
S007595,Comment ca marche,NOT_TRIP,,,
S009961,a,UNKNOWN,,,
S008815,Wie komme ich nach Bordeaux,NOT_FRENCH,,,
S007152,Coucou,NOT_TRIP,,,
S001847,Me rendre de Lievin a Valence TGV Rhone-Alpes Sud,TRIP,Liévin,Valence TGV Rhône-Alpes Sud,
S008928,I would like a train ticket,NOT_FRENCH,,,
S002842,je voudrais aller de bonneville a noiretable,TRIP,Bonneville,Noirétable,
S001261,Un train de Saint-Laurent-de-la-Prée - Fouras a Vauxaillon pour demain,TRIP,Saint-Laurent-de-la-Prée - Fouras,Vauxaillon,
S000238,Partir de Gueret vers Drusenheim,TRIP,Guéret,Drusenheim,
S001235,De La Tricherie jusqu'a Rabastens - Coufouleux,TRIP,La Tricherie,Rabastens - Coufouleux,
S002791,Voyager de Raismrs vers Savigny-le-Temple - andy,TRIP,Raismes,Savigny-le-Temple - Nandy,
S004112,Je pars de Sainet-Georges-d'Aurac et je vaeks a Chaponval,TRIP,Saint-Georges-d'Aurac,Chaponval,
S005920,Je dois aller de Frontignan a Valleiry demain,TRIP,Frontignan,Valleiry,
S007763,bonsoir,NOT_TRIP,,,
S001811,je dois aller de niort a les cauquillous,TRIP,Niort,Les Cauquillous,
S008900,Un biglietto per Marsiglia,NOT_FRENCH,,,
S000263,Je dois aller de Conflans - Jarny a Terrasson-Lavilledieu demain,TRIP,Conflans - Jarny,Terrasson-Lavilledieu,
S003027,depart mullerhof arrivee willer-sur-thur,TRIP,Mullerhof,Willer-sur-Thur,
S002080,Je voudrais prendre un train de Creil a Hachette,TRIP,Creil,Hachette,
S009374,Je want to go Lyon,NOT_FRENCH,,,
S008709,Un biglietto per Marsiglia,NOT_FRENCH,,,
S009470,Como llego a Marsella,NOT_FRENCH,,,
S003933,bonnières-sur-seine vers montbrison,TRIP,Bonnières-sur-Seine,Montbrison,
S007297,J'aime les trains,NOT_TRIP,,,
S005523,Un bimlet de Vory-Noureuil a Dojrdan,TRIP,Viry-Noureuil,Dourdan,
S004356,de lancerf a fretin,TRIP,Lancerf,Fretin,
S004380,Depart de Bruz arrivee a Leucate La Franqui,TRIP,Bruz,Leucate La Franqui,
S004369,Je dois aller de Saône a Montbard demain,TRIP,Saône,Montbard,
S007104,merci,NOT_TRIP,,,
S001431,Je voudrais prendre un train de La Hutte Coulombiers a La Couronne Carro,TRIP,La Hutte Coulombiers,La Couronne Carro,
S008222,au revoir,NOT_TRIP,,,
S004488,Neufchâtel-Hardelot - Dunkerque,TRIP,Neufchâtel-Hardelot,Dunkerque,
S004722,Voyage de Pont-du-Château a Longages - Noé,TRIP,Pont-du-Château,Longages - Noé,
S006919,je veux passer par pouzauges pour aller de seugy a epone - mezieres,TRIP,Seugy,Épône - Mézières,Pouzauges
S009426,I need to travel tomorrow,NOT_FRENCH,,,
S003463,Voyage de Les Clairières de Verneuil a Aubiet,TRIP,Les Clairières de Verneuil,Aubiet,
S000726,je veux aller de tarascon-sur-ariège a dourges,TRIP,Tarascon-sur-Ariège,Dourges,
S008148,c'est trop cher,NOT_TRIP,,,
S007871,hello,NOT_TRIP,,,
S001919,De Bayon a Issoudun,TRIP,Bayon,Issoudun,
S005383,Je veux prendre le train de La Faloise a Barjac,TRIP,La Faloise,Barjac,
S008596,I want to go from Paris to Lyon,NOT_FRENCH,,,
S003055,Direction Carentan au depart de Thionville,TRIP,Thionville,Carentan,
S004107,gironde-sur-dropt laroquebrou,TRIP,Gironde-sur-Dropt,Laroquebrou,
S006136,De Les Arcs - Draguignan vers Montbéliard avec correspondance a Montgeron - Crosne,TRIP,Les Arcs - Draguignan,Montbéliard,Montgeron - Crosne
S004332,"bonjour, je voudrais aller de andorre – l’hospitalet a sainte-colombe",TRIP,Andorre – l’Hospitalet,Sainte-Colombe,
S008238,demain,NOT_TRIP,,,
S005527,comment aller de bengy-sur-craon a saint-martory,TRIP,Bengy-sur-Craon,Saint-Martory,
S006798,"Je pars de Égletons, je passe par Moûtiers - Salins - Brides-les-Bains et j'arrive a Valençay",TRIP,Égletons,Valençay,Moûtiers - Salins - Brides-les-Bains
S003177,Ce soir je vais de Pleudihen-sur-Rance a Ponthierry - Pringy,TRIP,Pleudihen-sur-Rance,Ponthierry - Pringy,
S008318,aide moi,NOT_TRIP,,,
S004215,De Belleville jusqu'a Boussay - La Bruffière,TRIP,Belleville,Boussay - La Bruffière,
S001835,me rendre de fougeray - langon a saint-roch,TRIP,Fougeray - Langon,Saint-Roch,
S009956,test test test,UNKNOWN,,,
S008725,Ein Zug nach Marseille bitte,NOT_FRENCH,,,
S006286,Limoux Flassian puis La Chaumusse - Fort-du-Plasne puis Pantin,TRIP,Limoux Flassian,Pantin,La Chaumusse - Fort-du-Plasne
S007904,troyes est un prenom original,NOT_TRIP,,,
S009959,qwerty,UNKNOWN,,,
S001603,Je voudrais me rendre a Malansac depuit Barentin,TRIP,Barentin,Malansac,
S009748,ab,UNKNOWN,,,
S001971,Harfleur-Halte direction Saint-Maurice-de-Beynost,TRIP,Harfleur-Halte,Saint-Maurice-de-Beynost,
S000689,je veux aller de oudon a montpellier sud de france,TRIP,Oudon,Montpellier Sud de France,
